Average Reward,Min Reward,Max Reward,Advantage Mean,Advantage Std,Average Entropy Loss,Last Entropy Loss,Average Policy Loss,Last Policy Loss,Average Value Loss,Last Value Loss
0.30436,-2.60799,0.98769,-0.0,1.0,0.5488,0.54786,-0.00654,0.11085,1498.2156,1763.17676
0.75223,-0.42279,0.98603,0.0,1.0,0.5481,0.54745,-0.00708,-0.07598,1163.623,1042.23096
0.48449,-0.95949,0.97992,0.0,1.0,0.5462,0.54457,-0.01259,9e-05,212.58421,181.4447
0.02931,-2.24955,0.98863,0.0,1.0,0.543,0.54116,-0.01135,-0.07935,2157.259,1736.2334
0.24577,-1.56336,0.98455,0.0,1.0,0.5405,0.53865,-0.0124,-0.10728,667.4875,567.28949
-0.09168,-2.93362,0.98648,0.0,1.0,0.5396,0.54147,-0.01018,0.07183,2264.8079,2549.55322
-0.53382,-3.47372,0.98731,0.0,1.0,0.5395,0.53734,-0.00718,-0.03177,10065.591,7873.9458
0.51764,-0.54654,0.98499,0.0,1.0,0.5366,0.53474,-0.01079,0.10827,747.2811,579.19232
0.65841,-0.68956,0.98517,-0.0,1.0,0.5339,0.5339,-0.00481,-0.00226,1121.3401,992.67877
0.41753,-1.29396,0.98262,-0.0,1.0,0.5345,0.53364,-0.00842,0.09748,295.60742,293.49899
-0.74755,-4.04486,0.98632,-0.0,1.0,0.5341,0.53439,-0.01095,-0.14557,9180.734,7824.16602
0.38793,-2.00169,0.987,-0.0,1.0,0.532,0.53019,-0.00639,0.13154,655.2152,758.42706
0.1252,-2.80875,0.98112,0.0,1.0,0.5306,0.53155,-0.00571,0.00472,2487.1523,2447.95703
0.18348,-2.25807,0.98617,0.0,1.0,0.5305,0.52946,-0.01177,-0.22218,1056.2883,968.56512
-0.59092,-4.63571,0.98041,0.0,1.0,0.532,0.53435,-0.02151,-0.05692,14235.982,13035.23828
-1.40185,-5.82614,0.97178,-0.0,1.0,0.5317,0.5292,-0.01508,0.07551,23765.377,25361.75781
-0.85566,-2.36347,0.97942,0.0,1.0,0.529,0.52898,-0.01035,-0.06522,6853.8936,5923.46729
-0.63928,-4.73007,0.99144,-0.0,1.0,0.5265,0.52509,-0.02566,-0.06381,9565.613,8255.60059
0.72338,-0.20028,0.98794,-0.0,1.0,0.5249,0.52465,-0.00758,0.06062,4408.5376,3767.04028
-1.55413,-6.54803,0.98582,-0.0,1.0,0.5266,0.52744,-0.0292,-0.02158,37499.33,38529.01953
-0.73933,-3.35126,0.96348,-0.0,1.0,0.5276,0.52622,-0.0237,0.06754,4453.607,4654.41113
0.3607,-1.32368,0.98352,0.0,1.0,0.527,0.52768,-0.01908,-0.01252,2004.5208,1723.78027
0.44547,-0.5729,0.98168,0.0,1.0,0.5296,0.53217,-0.00661,0.04932,2293.873,1946.97278
0.51685,-0.65182,0.98596,0.0,1.0,0.5327,0.53318,-0.00182,-0.10356,2034.3064,1896.28149
0.70383,-0.30182,0.98566,0.0,1.0,0.531,0.52907,-0.00462,-0.18477,2783.0547,2680.5083
0.06312,-2.38087,0.98875,-0.0,1.0,0.5287,0.52689,-0.01606,-0.03866,1200.8389,1020.11493
0.14442,-2.39724,0.98598,-0.0,1.0,0.5256,0.52369,-0.02155,0.04784,442.1602,401.67218
0.37686,-1.35991,0.98664,0.0,1.0,0.524,0.5241,-0.01044,0.0271,767.6701,653.7467
0.27504,-1.52278,0.98198,-0.0,1.0,0.5253,0.52604,-0.01302,-0.00075,853.2748,733.79724
0.1628,-2.34557,0.98287,0.0,1.0,0.5285,0.5313,-0.00857,0.01319,1203.2473,1143.90381
-0.21478,-3.69734,0.98688,0.0,1.0,0.5312,0.52972,-0.01671,0.0059,1882.9758,1709.77246
0.66342,-1.46515,0.98905,0.0,1.0,0.5331,0.53598,-0.00702,-0.09314,2639.757,2373.93335
0.76695,-0.22527,0.99068,-0.0,1.0,0.5364,0.53601,-0.01039,0.21822,2200.1897,1762.80371
-0.10188,-2.06188,0.98105,0.0,1.0,0.534,0.53104,-0.00645,0.02321,1934.1478,1763.05688
0.63655,-0.4092,0.98488,0.0,1.0,0.5313,0.53076,-0.00912,0.1362,1442.7963,1154.93201
0.66062,-0.31197,0.98736,0.0,1.0,0.529,0.52693,-0.00556,0.32124,1054.1863,715.31293
0.20347,-2.52569,0.98325,0.0,1.0,0.5299,0.5322,-0.00768,0.11356,1302.3473,1471.13989
0.33186,-1.18853,0.97853,-0.0,1.0,0.5299,0.5279,-0.00984,-0.04834,400.6578,403.92078
0.18128,-2.54394,0.98086,-0.0,1.0,0.5236,0.51943,-0.02174,-0.00714,819.38165,747.46436
0.21493,-2.95367,0.98644,0.0,1.0,0.5176,0.51617,-0.0068,-0.03814,1737.4216,1441.92102
-0.86223,-4.9277,0.98553,0.0,1.0,0.5138,0.51265,-0.02356,0.00162,17237.234,16587.58203
0.63627,-0.10985,0.98538,-0.0,1.0,0.5101,0.50743,-0.00965,-0.10547,1890.3528,1736.21106
0.47722,-1.02786,0.97745,0.0,1.0,0.5069,0.50506,-0.00808,-0.06123,806.39777,734.10028
0.39007,-3.95003,0.98537,-0.0,1.0,0.504,0.50309,-0.01242,0.04197,838.382,727.45105
0.38706,-1.42695,0.98501,0.0,1.0,0.5056,0.50756,-0.02592,-0.21704,838.6809,666.03644
0.5704,-2.73656,0.98257,-0.0,1.0,0.5069,0.50565,-0.0121,0.03268,418.20627,382.79779
0.16939,-2.06161,0.99008,-0.0,1.0,0.5028,0.49946,-0.01306,-0.17689,1472.4878,957.97742
-0.32187,-3.3216,0.98838,0.0,1.0,0.4958,0.49279,-0.04146,-0.0381,9895.097,9188.43262
0.6727,-0.42961,0.9859,-0.0,1.0,0.4913,0.48978,-0.00641,0.0062,837.66174,623.33911
0.17494,-3.47023,0.98091,0.0,1.0,0.4912,0.49182,-0.00487,0.11147,1839.365,2181.54077
-0.07655,-4.55363,0.985,-0.0,1.0,0.4923,0.49384,-0.00648,0.0113,5127.4766,5073.47461
0.59651,-0.72715,0.97968,-0.0,1.0,0.4906,0.48735,-0.00293,-0.14849,896.7637,840.85022
-0.25849,-3.88724,0.98262,-0.0,1.0,0.4879,0.48728,-0.0096,-0.16304,3691.6868,2558.68384
-0.07333,-4.13984,0.9807,-0.0,1.0,0.4833,0.4795,-0.03005,-0.1047,5708.3257,5145.83496
-1.33239,-3.46092,0.98675,0.0,1.0,0.4782,0.47652,-0.02049,-0.04014,11593.307,10763.14648
-0.17007,-3.5623,0.98507,0.0,1.0,0.4766,0.47684,-0.01424,-0.00618,3114.2854,2873.1001
0.4991,-0.89409,0.98368,-0.0,1.0,0.477,0.47704,-0.0072,-0.02222,1846.18,1627.58765
0.03251,-2.68687,0.9838,0.0,1.0,0.4778,0.47952,-0.01214,-0.16173,1747.5273,1600.60291
0.53996,-0.51638,0.98646,-0.0,1.0,0.4786,0.47752,-0.00897,0.14743,1969.8821,1538.18762
-0.77538,-4.20582,0.98764,-0.0,1.0,0.4738,0.47026,-0.02731,-0.18472,6857.021,4542.04492
-0.31108,-2.72691,0.97576,0.0,1.0,0.4672,0.46506,-0.01649,0.01718,3464.6753,3183.28027
0.36105,-0.58921,0.98372,-0.0,1.0,0.462,0.45866,-0.01053,0.06004,1514.388,1157.81055
0.2182,-1.39158,0.98271,-0.0,1.0,0.4562,0.45403,-0.00989,0.17973,936.71747,636.77014
0.37615,-1.0595,0.98061,-0.0,1.0,0.4537,0.45306,-0.02288,-0.11589,604.17224,536.53613
0.08636,-1.54828,0.98522,0.0,1.0,0.4539,0.45409,-0.00865,0.12872,711.14465,741.91516
0.03421,-2.18936,0.98753,-0.0,1.0,0.4512,0.4489,-0.01758,0.02984,1177.0886,1347.58398
0.61525,-0.65557,0.98903,-0.0,1.0,0.4491,0.44951,-0.00743,-0.21272,2072.4211,1965.39319
0.37884,-2.17135,0.98958,-0.0,1.0,0.446,0.44272,-0.01357,0.10466,1534.183,1390.42432
0.56136,-1.15174,0.98612,0.0,1.0,0.4428,0.44355,-0.00107,0.02568,1203.2758,1030.9729
0.39706,-1.37738,0.98698,0.0,1.0,0.4396,0.43567,-0.00804,-0.03043,902.033,1127.39746
-0.34069,-3.17793,0.98084,0.0,1.0,0.4326,0.43079,-0.0366,0.04365,5288.394,5596.20898
0.64562,-0.60405,0.98999,-0.0,1.0,0.4304,0.43106,-0.01023,-0.13711,932.83777,791.52625
0.71931,-0.91727,0.98918,0.0,1.0,0.4315,0.43127,-0.01143,0.15429,1343.0426,1208.51782
0.45006,-1.59186,0.98852,-0.0,1.0,0.431,0.4291,-0.00583,-0.12443,559.78986,556.56458
0.47645,-1.05777,0.98008,0.0,1.0,0.4302,0.43134,-0.00357,-0.10004,717.828,641.65881
0.54593,-1.22391,0.98668,0.0,1.0,0.4323,0.43322,-0.00938,0.05393,610.0244,505.25317
0.60601,-0.51894,0.98381,0.0,1.0,0.4319,0.43086,-0.00209,-0.18407,402.6244,462.42496
0.20383,-2.13481,0.99006,-0.0,1.0,0.4295,0.42733,-0.00273,-0.06319,2378.6238,1880.93201
0.55723,-1.04734,0.98308,0.0,1.0,0.4241,0.42123,-0.01311,-0.04911,294.5642,334.74356
-0.9642,-6.6784,0.98255,-0.0,1.0,0.4192,0.4186,-0.01959,-0.09522,25858.13,21747.36914
0.68697,-0.68812,0.9868,0.0,1.0,0.4171,0.41593,-0.01137,-0.02465,527.4841,394.62433
0.41287,-0.96039,0.98799,-0.0,1.0,0.4161,0.41665,-0.00496,0.05521,689.57587,678.33954
-0.43837,-2.66946,0.9736,0.0,1.0,0.419,0.42157,-0.01062,-0.14804,7674.4404,6665.35889
0.79114,-0.0443,0.98975,-0.0,1.0,0.4211,0.42058,-0.00675,0.12536,1353.9303,1031.6449
0.63035,-0.98057,0.98308,0.0,1.0,0.4198,0.41859,-0.00276,-0.1123,405.66495,310.06406
0.68822,-0.57202,0.98831,0.0,1.0,0.4212,0.42409,-0.00503,-0.01755,741.1432,730.93317
-0.81882,-4.74837,0.98676,0.0,1.0,0.4226,0.4212,-0.02318,0.05078,26241.6,26715.66016
0.7496,0.06699,0.98414,-0.0,1.0,0.4217,0.42074,-0.00686,-0.15767,504.9698,406.56586
0.54737,-0.71835,0.98635,0.0,1.0,0.4206,0.42075,-0.00285,0.09469,872.70154,899.22571
0.59048,-1.1954,0.98811,-0.0,1.0,0.4226,0.42392,-0.007,-0.12888,419.3636,568.57562
0.22185,-2.05747,0.98533,0.0,1.0,0.4239,0.42255,-0.0057,0.06579,1459.9507,1346.73718
0.47675,-1.42389,0.98178,0.0,1.0,0.4197,0.41694,-0.00454,0.00419,420.58276,436.41656
0.29729,-1.40011,0.98556,-0.0,1.0,0.4179,0.41847,-0.00605,-0.09431,508.6229,307.82996
0.42154,-1.28397,0.98682,-0.0,1.0,0.421,0.42261,-0.00708,0.17753,759.4581,722.65356
0.24174,-3.59316,0.9797,0.0,1.0,0.4227,0.42315,-0.02556,-0.19867,1151.9333,1048.54407
0.69559,-1.05949,0.9867,-0.0,1.0,0.4232,0.42333,-0.00359,-0.07738,937.8371,794.1217
0.53667,-1.23239,0.9851,-0.0,1.0,0.4248,0.42568,-0.00624,-0.2126,477.5958,326.37918
0.16508,-2.06073,0.98676,0.0,1.0,0.4255,0.42606,-0.01735,0.04126,1911.1086,1786.38037
-0.41739,-3.04155,0.97971,0.0,1.0,0.429,0.43131,-0.0127,0.01007,6178.529,5240.59717
-0.52112,-2.90753,0.98904,0.0,1.0,0.4316,0.43225,-0.01159,0.00808,8334.6875,7748.45898
0.52461,-1.54543,0.98116,0.0,1.0,0.4335,0.43488,-0.00535,0.06182,786.70154,652.61536
-0.301,-2.59971,0.97921,0.0,1.0,0.4369,0.43883,-0.01689,0.01043,6721.9346,6035.57617
0.34134,-1.42918,0.98076,0.0,1.0,0.4396,0.44103,-0.00567,-0.02383,637.90027,697.65033
0.39552,-1.99795,0.98836,0.0,1.0,0.4439,0.446,-0.013,0.07725,1374.3289,1587.44263
-0.1707,-2.40405,0.98626,-0.0,1.0,0.4484,0.45056,-0.01814,0.18497,2606.573,2974.85547
0.23789,-1.66471,0.97408,0.0,1.0,0.4478,0.44472,-0.01576,0.06,871.05133,1020.16626
-1.89943,-6.33149,0.96443,-0.0,1.0,0.4424,0.43939,-0.03533,0.0645,45074.586,47417.95312
-0.45342,-3.1385,0.9868,-0.0,1.0,0.443,0.4461,-0.01253,-0.10685,6423.2847,5958.02686
-1.47364,-5.36951,0.98013,0.0,1.0,0.4437,0.44179,-0.02713,-0.11283,34966.84,33213.03125
-1.00047,-3.87641,0.96775,-0.0,1.0,0.4387,0.43608,-0.01936,-0.22583,10498.835,7976.88184
0.2979,-1.27633,0.97942,-0.0,1.0,0.4358,0.43536,-0.00994,-0.27786,1660.6145,1659.34106
-1.61468,-7.96347,0.98864,0.0,1.0,0.4335,0.43089,-0.02245,-0.04142,31274.332,30424.52344
-0.31624,-4.33006,0.98441,0.0,1.0,0.4308,0.431,-0.01707,0.07979,3890.9976,4323.29199
-1.87756,-6.09934,0.98468,-0.0,1.0,0.4285,0.42659,-0.02355,-0.10108,33449.043,31059.95508
0.28453,-2.98043,0.9815,0.0,1.0,0.4277,0.42832,-0.00831,-0.20246,4435.6865,4199.64014
0.16334,-2.42944,0.99114,0.0,1.0,0.4308,0.43282,-0.00985,-0.02399,1656.3093,1410.30261
-0.32852,-2.56437,0.98778,0.0,1.0,0.431,0.42951,-0.01241,0.12226,931.7145,1058.25964
-1.68857,-5.30704,0.95728,-0.0,1.0,0.4275,0.42503,-0.02399,0.18655,25264.36,28051.70508
0.31459,-2.06092,0.98185,0.0,1.0,0.4283,0.43147,-0.01463,0.0398,2702.2205,2172.76587
0.59604,-0.76503,0.98352,-0.0,1.0,0.4322,0.43175,-0.0099,-0.11052,5303.516,4976.58984
-2.13201,-7.90787,0.9879,0.0,1.0,0.4327,0.43388,-0.02404,-0.18343,34866.375,29710.24023
-2.59853,-7.3196,0.98336,-0.0,1.0,0.4331,0.43253,-0.00554,-0.13193,68663.1,59398.25781
-0.76976,-3.97402,0.9818,0.0,1.0,0.4301,0.42844,-0.0164,0.15648,6506.626,8379.0
-0.54728,-5.71522,0.99188,0.0,1.0,0.4276,0.42909,-0.02744,-0.02232,9886.131,8574.00293
-1.31291,-7.95373,0.98592,-0.0,1.0,0.4269,0.42549,-0.02771,0.03068,27206.836,31761.62109
0.0313,-2.08318,0.98869,0.0,1.0,0.4271,0.42741,-0.01925,-0.05678,2882.7886,2788.70337
-0.93287,-7.51373,0.98837,0.0,1.0,0.4312,0.43394,-0.00723,0.07123,13940.919,14423.67383
-1.95943,-10.21714,0.98326,0.0,1.0,0.4312,0.4292,-0.02588,0.1017,55523.46,64417.77344
0.53116,-0.80366,0.98528,-0.0,1.0,0.4283,0.42749,-0.00611,-0.06001,8110.617,7496.63281
-2.00643,-8.74248,0.97956,0.0,1.0,0.431,0.43418,-0.0075,-0.08281,31972.809,27570.63672
0.01122,-2.74271,0.99208,-0.0,1.0,0.4323,0.43071,-0.01066,-0.10706,3996.1177,3559.20605
0.4556,-1.65935,0.98576,-0.0,1.0,0.4312,0.43272,-0.00813,-0.042,5708.495,5599.16748
0.34084,-2.42182,0.98388,-0.0,1.0,0.4318,0.43208,-0.0202,0.12371,3444.9138,2702.85303
-0.786,-3.80275,0.98865,-0.0,1.0,0.4318,0.43092,-0.01741,-0.1575,6841.719,6521.68457
0.35459,-1.30158,0.9887,-0.0,1.0,0.4303,0.43089,-0.00763,0.36364,4042.405,2644.73853
-0.01463,-2.10756,0.97571,-0.0,1.0,0.4348,0.43807,-0.01208,-0.06548,1274.5554,1216.72778
-0.61718,-5.79215,0.98481,0.0,1.0,0.4357,0.43427,-0.01818,-0.01277,10928.881,10526.95312
-0.27012,-3.0339,0.97778,0.0,1.0,0.4382,0.44144,-0.01757,-0.1596,4165.549,3366.55884
0.48737,-1.29454,0.98855,-0.0,1.0,0.4433,0.44438,-0.0145,-0.13143,3816.9226,3658.14673
-0.07142,-2.64207,0.97958,-0.0,1.0,0.4478,0.45048,-0.01536,0.04354,1210.6837,1263.76672
0.48838,-1.10182,0.99014,-0.0,1.0,0.4515,0.4522,-0.00663,0.18799,3232.8308,2625.0542
0.25644,-1.24182,0.99178,0.0,1.0,0.4494,0.44596,-0.01867,-0.1349,929.49646,867.54364
-0.28893,-3.05733,0.97145,-0.0,1.0,0.446,0.44601,-0.02389,0.07254,2978.3196,2875.2041
0.60545,-0.97434,0.98309,-0.0,1.0,0.4447,0.4437,-0.00847,0.05296,2508.9434,2111.69678
0.48898,-3.12903,0.99125,0.0,1.0,0.4432,0.44223,-0.00746,0.07928,1706.002,1344.05017
-0.71736,-5.90093,0.97871,-0.0,1.0,0.441,0.44027,-0.02397,0.14581,12331.099,16411.16992
-0.91343,-4.39118,0.98329,-0.0,1.0,0.4401,0.44034,-0.01666,-0.09804,14014.127,12365.02832
-1.134,-4.9603,0.98824,0.0,1.0,0.4429,0.44555,-0.0074,-0.15599,14773.119,11740.91016
-0.46352,-5.73548,0.99218,0.0,1.0,0.4492,0.45192,-0.01259,-0.07711,10688.518,9848.44824
-0.69211,-3.74976,0.98257,0.0,1.0,0.454,0.4548,-0.02314,-0.17713,5842.3145,3927.53857
-0.46505,-5.26263,0.98514,0.0,1.0,0.4524,0.45105,-0.02568,-0.10319,6146.3755,4747.61133
0.39249,-1.90874,0.98688,-0.0,1.0,0.4535,0.45476,-0.01467,-0.11123,3534.6074,3161.62695
-1.14761,-5.57977,0.98838,-0.0,1.0,0.4535,0.45337,-0.02573,-0.00762,14203.9,13485.49219
0.0542,-2.25281,0.96992,-0.0,1.0,0.4496,0.44642,-0.01784,0.02086,1765.2743,1375.07886
0.73034,-0.60184,0.98479,0.0,1.0,0.4489,0.45124,-0.01096,-0.01817,5892.7236,5294.6875
-0.34037,-4.41665,0.98382,-0.0,1.0,0.4536,0.45533,-0.01102,0.02263,945.51135,982.21381
0.45615,-0.60273,0.97639,0.0,1.0,0.4557,0.45519,-0.00412,0.10591,2984.234,2452.40625
0.2413,-2.15407,0.98731,-0.0,1.0,0.4544,0.45383,-0.0092,-0.22221,1254.9182,1116.24011
0.00863,-2.21688,0.98131,-0.0,1.0,0.4544,0.45425,-0.00744,-0.2093,1666.9911,1740.2677
0.58634,-1.18323,0.98908,-0.0,1.0,0.4575,0.4606,-0.01101,0.16121,1855.6621,1316.89819
-1.55351,-4.14946,0.93867,-0.0,1.0,0.4601,0.46,-0.01318,0.00657,17611.902,17512.20703
0.34618,-1.19768,0.98574,-0.0,1.0,0.4595,0.45975,-0.00814,-0.05744,997.06146,920.92773
0.62628,-1.00778,0.99068,-0.0,1.0,0.4627,0.46537,-0.01051,0.22675,1695.5537,1249.14417
0.61242,-0.5332,0.98794,-0.0,1.0,0.4632,0.46136,-0.01123,0.03011,1171.3821,974.04297
-0.83263,-3.78177,0.98278,-0.0,1.0,0.4622,0.4636,-0.01447,0.04013,16227.303,16082.19824
-0.50611,-3.32855,0.97903,0.0,1.0,0.4627,0.4613,-0.02129,-0.14819,6465.3477,5241.28613
-0.51428,-5.05895,0.97878,-0.0,1.0,0.4629,0.46545,-0.02405,0.09611,9830.768,10405.31738
-1.26011,-6.75991,0.98882,-0.0,1.0,0.4637,0.4618,-0.02026,-0.11843,31586.2,25424.94336
0.14263,-2.92621,0.98727,-0.0,1.0,0.4627,0.46297,-0.01192,0.10688,1433.7638,1535.75793
0.04991,-3.55841,0.98935,0.0,1.0,0.4649,0.46667,-0.00756,-0.13616,3236.8394,2938.13696
0.57812,-0.85402,0.98839,0.0,1.0,0.4689,0.4706,-0.0103,-0.03958,2278.599,1990.15125
-1.06229,-3.96957,0.97759,0.0,1.0,0.4722,0.47412,-0.02381,-0.15782,16859.605,14692.66895
0.74884,-0.30708,0.98727,-0.0,1.0,0.4718,0.4702,-0.00603,-0.23269,3663.989,3506.07495
0.45927,-1.02292,0.98529,-0.0,1.0,0.4731,0.47462,-0.00979,-0.04494,1216.2922,1168.24036
0.15878,-1.4641,0.98317,0.0,1.0,0.4732,0.47208,-0.02027,-0.00533,235.18228,204.35019
0.40819,-1.06477,0.98131,-0.0,1.0,0.4695,0.4664,-0.01841,-0.01528,567.00586,447.74207
-1.53612,-8.3972,0.98568,0.0,1.0,0.463,0.46024,-0.03308,0.05555,49147.43,53205.29688
0.22539,-1.47644,0.98458,-0.0,1.0,0.4595,0.45816,-0.01387,-0.06297,585.1371,570.35693
0.24973,-1.55576,0.98207,-0.0,1.0,0.4577,0.45838,-0.012,-0.15329,833.77216,764.18408
-0.24152,-4.04335,0.98298,0.0,1.0,0.456,0.45428,-0.03642,0.12663,6099.6045,8759.07715
0.7073,-0.83109,0.98876,-0.0,1.0,0.4541,0.4546,-0.00999,-0.19676,3065.6167,3042.11621
0.50565,-1.89029,0.98358,0.0,1.0,0.4549,0.45485,-0.01036,-0.20745,1625.6238,1496.26245
0.6021,-1.26864,0.98883,0.0,1.0,0.4545,0.45432,-0.006,0.15853,879.1279,665.23889
0.49447,-1.06041,0.98501,-0.0,1.0,0.4535,0.45274,-0.01148,-0.18457,494.77155,437.01117
0.16038,-2.59573,0.98276,-0.0,1.0,0.4484,0.44446,-0.01268,0.30507,867.54553,1092.8396
-0.89086,-5.00625,0.98352,-0.0,1.0,0.4443,0.44387,-0.01157,-0.05479,20999.816,19567.5
-0.82961,-3.61803,0.98521,-0.0,1.0,0.4441,0.44442,-0.00574,-0.10407,12702.072,10694.90234
-1.06677,-5.76638,0.97977,0.0,1.0,0.4422,0.44086,-0.02899,0.00731,24309.715,25132.41211
-0.90705,-4.24165,0.98198,-0.0,1.0,0.4383,0.43625,-0.03189,-0.13337,9180.583,8028.66846
0.20079,-2.71161,0.98628,-0.0,1.0,0.433,0.43064,-0.01329,-0.14387,1774.9586,1483.03589
0.42616,-2.15429,0.98654,-0.0,1.0,0.432,0.4343,-0.01375,-0.14561,1523.3605,1230.08154
0.17753,-2.89577,0.98961,0.0,1.0,0.4374,0.43983,-0.00726,0.0929,2222.8188,2716.18921
0.17406,-2.77621,0.98794,0.0,1.0,0.4419,0.44314,-0.00941,0.063,2665.217,2626.198
0.22541,-1.7356,0.98859,-0.0,1.0,0.44,0.4374,-0.01595,-0.03348,1358.0627,876.67139
0.67292,-0.98676,0.98781,0.0,1.0,0.4382,0.43859,-0.00683,-0.01799,1272.1672,1062.68018
-0.15969,-2.71669,0.9872,-0.0,1.0,0.4396,0.44074,-0.0276,0.02593,4443.8857,4789.97656
-1.28464,-5.82082,0.97918,0.0,1.0,0.4407,0.44148,-0.00934,0.17895,25364.822,28346.89453
-1.35112,-5.98218,0.99048,-0.0,1.0,0.4403,0.44034,-0.02877,-0.0051,32672.0,32899.5
0.31222,-1.41227,0.98221,-0.0,1.0,0.4436,0.44707,-0.00897,0.06097,946.06146,697.867
0.4454,-1.94303,0.98499,-0.0,1.0,0.4491,0.45051,-0.00836,-0.01968,880.7279,695.3609
0.50068,-1.88543,0.98608,-0.0,1.0,0.4482,0.44571,-0.00278,-0.2655,1027.4285,1088.94092
-0.14908,-2.19657,0.97751,-0.0,1.0,0.4427,0.43964,-0.01229,-0.11145,1699.6487,1312.06897
-0.07025,-3.08763,0.97618,0.0,1.0,0.4385,0.43665,-0.01545,-0.07976,2011.3734,1615.41504
0.18297,-1.4557,0.98532,0.0,1.0,0.4348,0.43235,-0.01617,0.08945,498.26935,553.51581
0.26749,-2.22189,0.98442,0.0,1.0,0.4315,0.43009,-0.01934,-0.07154,777.95667,707.06488
0.78665,-0.49997,0.98899,-0.0,1.0,0.4308,0.43132,-0.00232,0.0246,1815.066,1494.32861
0.2924,-2.38662,0.98736,0.0,1.0,0.4301,0.42877,-0.01049,0.11849,840.1574,1042.46289
-0.03499,-3.6786,0.98493,-0.0,1.0,0.4267,0.42591,-0.01806,0.04521,4730.728,5066.73877
-0.1246,-3.04124,0.99047,0.0,1.0,0.4273,0.42809,-0.0253,0.03975,3813.8892,4516.5752
0.64901,-0.86333,0.9849,-0.0,1.0,0.4272,0.42653,-0.00675,0.11793,1250.9636,1006.19269
0.25944,-2.12776,0.98848,0.0,1.0,0.4243,0.42196,-0.00539,-0.0458,939.65,794.32202
-0.03401,-4.04157,0.98561,-0.0,1.0,0.4204,0.4201,-0.02358,-0.04356,3205.705,3514.35205
0.73986,-0.99611,0.98638,-0.0,1.0,0.4185,0.4167,-0.00769,0.1167,1887.6332,1444.72314
0.65863,-1.1162,0.98534,0.0,1.0,0.4145,0.41367,-0.00549,-0.01932,988.75507,838.6571
0.66621,-0.7469,0.98468,-0.0,1.0,0.4141,0.41474,-0.0054,-0.05117,764.8685,707.00317
0.60566,-1.03081,0.98767,-0.0,1.0,0.4117,0.40896,-0.00922,0.16309,372.51807,361.12958
0.81591,0.0892,0.98467,0.0,1.0,0.4082,0.40726,-0.00356,-0.05643,576.4523,548.10529
0.83511,0.24818,0.98972,-0.0,1.0,0.4068,0.40702,-0.00873,-0.18353,559.04895,464.57541
0.73815,-0.15611,0.98638,-0.0,1.0,0.4059,0.40389,-0.00276,-0.0575,424.4168,360.88699
0.56683,-1.24976,0.98789,-0.0,1.0,0.4013,0.39933,-0.00478,-0.05107,525.31964,377.32248
-0.34262,-2.8688,0.9799,0.0,1.0,0.3959,0.39226,-0.00777,-0.03567,9271.182,8252.07812
0.75415,-0.09762,0.9838,-0.0,1.0,0.3926,0.39304,-0.00541,0.01644,628.12244,492.50409
0.45693,-1.93175,0.9894,-0.0,1.0,0.3908,0.38902,-0.01522,0.08123,719.925,726.64532
-0.25004,-3.35246,0.98483,-0.0,1.0,0.3889,0.38792,-0.01149,0.07321,6113.383,6311.59766
0.37052,-0.90702,0.98768,0.0,1.0,0.3846,0.38147,-0.00906,-0.03931,227.30077,214.12177
-0.18213,-3.6989,0.98578,0.0,1.0,0.3785,0.37651,-0.03836,-0.02967,1979.1647,1610.74048
0.63524,-0.22877,0.98628,0.0,1.0,0.3769,0.37808,-0.00874,-0.05707,1062.6576,897.99103
0.46288,-1.73628,0.98884,0.0,1.0,0.3785,0.37879,-0.0094,0.03152,483.05353,500.50705
0.06188,-1.9497,0.98928,0.0,1.0,0.3822,0.38505,-0.01457,-0.09,1275.6852,943.28271
0.60522,-0.22061,0.98368,0.0,1.0,0.386,0.38592,-0.01446,-0.17025,904.2119,913.67493
0.65764,-0.89252,0.98998,-0.0,1.0,0.3861,0.38682,-0.01444,0.086,657.0485,538.57849
0.70512,-0.83824,0.98661,-0.0,1.0,0.3866,0.38539,-0.01451,-0.09274,929.44824,838.30798
0.57519,-1.77053,0.98978,0.0,1.0,0.3857,0.38537,-0.00551,0.06532,484.5992,500.32925
0.59455,-0.58572,0.98919,-0.0,1.0,0.3828,0.38081,-0.00448,-0.09076,350.6498,300.46652
0.68024,-0.99155,0.98864,-0.0,1.0,0.3817,0.38228,-0.00952,-0.032,447.10147,444.14468
0.73669,-0.34144,0.98618,-0.0,1.0,0.3814,0.38028,-0.01081,-0.37018,445.1681,310.6488
0.24057,-1.62654,0.98373,-0.0,1.0,0.379,0.37962,-0.0132,0.14214,1301.3931,1302.69336
0.50743,-1.49347,0.98572,-0.0,1.0,0.3768,0.37466,-0.01545,-0.16394,378.8234,326.31296
0.15189,-1.75554,0.98805,-0.0,1.0,0.3734,0.37202,-0.01051,0.10525,1128.1309,1201.31616
0.66412,-0.74671,0.98787,-0.0,1.0,0.3709,0.37005,-0.00757,-0.08826,589.64075,516.92181
0.12907,-2.45438,0.98216,-0.0,1.0,0.3693,0.36813,-0.0105,-0.11862,1856.5876,1455.1123
-0.65088,-4.60201,0.98555,0.0,1.0,0.3649,0.36211,-0.03172,-0.09022,13919.25,12241.3418
0.28665,-1.77975,0.98723,-0.0,1.0,0.3617,0.36024,-0.00959,0.23611,731.95374,1155.77588
